ub_dot,vb_dot,wb_dot,pb_dot,qb_dot,rb_dot,latitude_dot,longitude_dot,altitude_dot,phi_dot,theta_dot,psi_dot
-2.98136849625041e-05,9.57026057127591e-06,-0.000311547629832548,6.61851949128571e-07,4.47200090980494e-05,2.58366251025344e-06,-8.24563038163719e-06,5.35318841753331e-11,-8.21073341130158,9.95277619177036e-06,7.6360169825326e-06,-8.75868265553627e-06
-3.19942224776224e-05,8.98197364480944e-06,-0.000308705613077829,6.77648962115507e-07,4.44844135818994e-05,2.56624683909475e-06,-8.24563040565504e-06,5.40106691305396e-11,-8.21072518428667,9.9561243799047e-06,7.85902835258788e-06,-8.74580392877608e-06
-3.41969386888732e-05,8.41194315678363e-06,-0.000306100102989497,6.94231101632262e-07,4.42486477889505e-05,2.54812324140305e-06,-8.24563042958545e-06,5.44889679761115e-11,-8.21071677921785,9.95955352279676e-06,8.08086112916907e-06,-8.73301406005351e-06
-3.6421950911124e-05,7.86074141553221e-06,-0.000303727245928543,7.11559308626611e-07,4.40131684839821e-05,2.52932724899233e-06,-8.24563045342078e-06,5.49667800294097e-11,-8.21070819593778,9.96306744925979e-06,8.30151561034435e-06,-8.72031650048085e-06
-3.86693889929717e-05,7.32890744381738e-06,-0.000301582882184336,7.29592675638241e-07,4.37784145185082e-05,2.5098947600815e-06,-8.24563047715336e-06,5.54441046295828e-11,-8.21069943430792,9.96666978813983e-06,8.5209943332948e-06,-8.7077145225395e-06
-4.09393945707277e-05,6.8169466942655e-06,-0.000299662565614958,7.48288571371351e-07,4.35448066540025e-05,2.48986198831044e-06,-8.24563050077551e-06,5.59209411240064e-11,-8.21069049420816,9.97036395937615e-06,8.73930198429088e-06,-8.69521121837913e-06
-4.32321203211955e-05,6.32533080848429e-06,-0.000297961582983635,7.67602766396157e-07,4.33127474284169e-05,2.46926541648881e-06,-8.24563052427951e-06,5.63972888825955e-11,-8.21068137553633,9.97415316570455e-06,8.95644530788272e-06,-8.68280949835902e-06
-4.55477292114462e-05,5.85449741484219e-06,-0.000296474973487055,7.87489573635751e-07,4.30826210647716e-05,2.44814174451689e-06,-8.24563054765763e-06,5.68731472843463e-11,-8.21067207820782,9.97804038500497e-06,9.17243301555116e-06,-8.67051208982724e-06
-4.78863937686748e-05,5.40484998436835e-06,-0.00029519754739879,8.07901981952425e-07,4.2854793414447e-05,2.42652784836475e-06,-8.24563057090212e-06,5.73485157363668e-11,-8.21066260215505,9.98202836336293e-06,9.38727569395786e-06,-8.65832153614232e-06
-5.02482953642739e-05,4.97675772463029e-06,-0.000294123905181141,8.28791792046167e-07,4.26296119425303e-05,2.40446072942453e-06,-8.24563059400519e-06,5.78233936604752e-11,-8.21065294732706,9.98611960878232e-06,9.60098571304982e-06,-8.64624019592226e-06
-5.26336234810605e-05,4.57055551665738e-06,-0.000293248455612985,8.50109756688145e-07,4.24074057470202e-05,2.38197746960999e-06,-8.24563061695905e-06,5.82977804890816e-11,-8.21064311368895,9.99031638558553e-06,9.81357713415419e-06,-8.63427024253109e-06
-5.50425750257454e-05,4.18654389821899e-06,-0.000292565434010262,8.7180570120573e-07,4.21884856121918e-05,2.35911518138775e-06,-8.24563063975589e-06,5.87716756796123e-11,-8.21063310122141,9.99462070948861e-06,1.00250656182706e-05,-8.62241366379908e-06
-5.74753536275265e-05,3.82498909420404e-06,-0.000292068920129728,8.93828673320031e-07,4.19731441015722e-05,2.33591096780044e-06,-8.24563066238789e-06,5.92450787057412e-11,-8.2106229099202,9.99903434333924e-06,1.0235468334708e-05,-8.61067226196614e-06
-5.99321689724853e-05,3.48612308315893e-06,-0.000291752855314471,9.16127076110748e-07,4.17616556738756e-05,2.31240187535542e-06,-8.2456306848472e-06,5.97179890532319e-11,-8.21061253979564,1.00035587935454e-05,1.04448038702627e-05,-8.59904765386262e-06
-6.24132361141219e-05,3.1701437143458e-06,-0.000291611059610221,9.38648788370066e-07,4.15542768325839e-05,2.28862484609338e-06,-8.24563070712597e-06,6.01904062342881e-11,-8.21060199087203,1.00081953071661e-05,1.06530921390706e-05,-8.58754127130175e-06
-6.49187748562318e-05,2.87721486406586e-06,-0.000291637248433973,9.61341314545673e-07,4.13512463133736e-05,2.26461667769112e-06,-8.24563072921633e-06,6.06623297740409e-11,-8.21059126318715,1.00129448696668e-05,1.0860354293266e-05,-8.57615436170214e-06
-6.74490090914546e-05,2.60746662673959e-06,-0.000291825048525794,9.84151898562538e-07,4.11527852875173e-05,2.24041398098806e-06,-8.2456307511104e-06,6.11337592201572e-11,-8.21058035679169,1.0017808203327e-05,1.10666126346523e-05,-8.56488798892738e-06
-7.00041661950717e-05,2.36099556312421e-06,-0.000292168014077055,1.00702766445676e-06,4.09590975908745e-05,2.21605313210607e-06,-8.2456307728003e-06,6.16046941338354e-11,-8.21056927174874,1.00227857662955e-05,1.12718905274396e-05,-8.55374303433273e-06
-7.25844764161464e-05,2.13786496915656e-06,-0.000292659641514433,1.02991573838063e-06,4.07703699929095e-05,2.19157023560406e-06,-8.24563079427814e-06,6.20751340946292e-11,-8.21055800813319,1.00278777522956e-05,1.14762123122353e-05,-8.54272019803045e-06
-7.51901723038127e-05,1.93810520119101e-06,-0.000293293384741356,1.05276337555913e-06,4.0586772472771e-05,2.16700108209774e-06,-8.24563081553602e-06,6.25450787005443e-11,-8.21054656603119,1.00330840909436e-05,1.16796032213777e-05,-8.53182000036343e-06
-7.78214881273508e-05,1.76171403121011e-06,-0.00029406266920817,1.07551807601283e-06,4.04084585219631e-05,2.14238110679809e-06,-8.24563083656603e-06,6.30145275633998e-11,-8.2105349455396,1.00384044487081e-05,1.18820892957591e-05,-8.52104278357591e-06
-8.04786593349865e-05,1.60865703676587e-06,-0.000294960905831722,1.09812771391571e-06,4.02355654789779e-05,2.11774535079759e-06,-8.24563085736025e-06,6.34834803226204e-11,-8.21052314676545,1.00438382304298e-05,1.20836973031891e-05,-8.51038871368738e-06
-8.31619220099707e-05,1.47886804172212e-06,-0.000295981504435338,1.12054064325225e-06,4.00682148588911e-05,2.09312842152527e-06,-8.24563087791078e-06,6.39519366264584e-11,-8.21051116982536,1.00493845814822e-05,1.22844546584612e-05,-8.49985778256176e-06
-8.58715123818767e-05,1.37224957661537e-06,-0.000297117886529446,1.14270582446465e-06,3.99065127267547e-05,2.06856445835881e-06,-8.24563089820971e-06,6.44198961455364e-11,-8.21049901484501,1.00550423904638e-05,1.24843893451549e-05,-8.48944981016751e-06
-8.86076663035318e-05,1.28867338512902e-06,-0.000298363497657649,1.16457291823329e-06,3.97505500671792e-05,2.04408709242025e-06,-8.24563091824911e-06,6.48873585630692e-11,-8.21048668195857,1.0060810292498e-05,1.26835298393156e-05,-8.47916444701889e-06
-9.13706188093613e-05,1.2279809632526e-06,-0.000299711819173858,1.18609241082072e-06,3.96004031858553e-05,2.019729410723e-06,-8.24563093802107e-06,6.53543235834832e-11,-8.21047417130819,1.00666866730197e-05,1.28819050350352e-05,-8.46900117680995e-06
-9.4160603631231e-05,1.1899841222433e-06,-0.000301156379687589,1.2072156984946e-06,3.94561341079696e-05,1.99552392596424e-06,-8.24563095751767e-06,6.58207909316035e-11,-8.21046148304344,1.00726696721383e-05,1.30795441720495e-05,-8.45895931920435e-06
-9.69778527774136e-05,1.17446560415685e-06,-0.000302690765781183,1.2278952093844e-06,3.93177909988885e-05,1.97150253504369e-06,-8.245630976731e-06,6.62867603377688e-11,-8.21044861732078,1.0078757189479e-05,1.32764767654011e-05,-8.44903803282198e-06
-9.982259611872e-05,1.18117970351753e-06,-0.000304308632260571,1.24808447469804e-06,3.91854086009387e-05,1.94769649523577e-06,-8.24563099565315e-06,6.67522315552225e-11,-8.21043557430305,1.00849468895233e-05,1.34727325372115e-05,-8.43923631837376e-06
-0.000102695060992149,1.20985293593375e-06,-0.000306003711926847,1.26773824455399e-06,3.90590086635229e-05,1.92413638633669e-06,-8.24563101427622e-06,6.72172043587772e-11,-8.21042235415895,1.00912362074203e-05,1.36683413506365e-05,-8.42955302195618e-06
-0.00010559547181779,1.26018473466929e-06,-0.000307769824885449,1.28681255296393e-06,3.89386003982016e-05,1.90085208108799e-06,-8.24563103259229e-06,6.76816785293807e-11,-8.21040895706251,1.00976223552495e-05,1.38633331460452e-05,-8.419986838518e-06
-0.000108524049750892,1.33184816482877e-06,-0.000309600887161699,1.30526482365496e-06,3.88241809306803e-05,1.87787271972947e-06,-8.24563105059348e-06,6.81456538709364e-11,-8.21039538319264,1.01041023286963e-05,1.40577378794548e-05,-8.41053631545153e-06
-0.000111481012348244,1.42449067496147e-06,-0.000311490918940558,1.32305393549926e-06,3.87157357670959e-05,1.85522667639679e-06,-8.24563106827189e-06,6.86091301991022e-11,-8.21038163273259,1.01106729141679e-05,1.42515854632605e-05,-8.4011998563526e-06
-0.000114466573236931,1.53773486541702e-06,-0.000313434052226783,1.34014029934102e-06,3.86132392561227e-05,1.83294153613976e-06,-8.24563108561965e-06,6.90721073484213e-11,-8.2103677058695,1.01173306962723e-05,1.44449057092954e-05,-8.39197572489888e-06
-0.00011748094183271,1.67117929111599e-06,-0.000315424538076808,1.35648593235528e-06,3.85166550624217e-05,1.81104406826906e-06,-8.24563110262888e-06,6.95345851699623e-11,-8.21035360279394,1.0124072065655e-05,1.46377282742367e-05,-8.38286204887276e-06
-0.000120524323053477,1.8243992728499e-06,-0.000317456753291969,1.372054522449e-06,3.84259366449414e-05,1.78956020052651e-06,-8.2456311192917e-06,6.9996563519463e-11,-8.21033932369943,1.01308932272017e-05,1.48300826073574e-05,-8.37385682429745e-06
-0.000123596917062723,1.99694774581411e-06,-0.000319525206465481,1.38681149220429e-06,3.83410277232022e-05,1.76851499899805e-06,-8.24563113560026e-06,7.04580422776951e-11,-8.21032486878201,1.0137790208548e-05,1.50219979006708e-05,-8.36495791970459e-06
-0.000126698919034465,2.18835611612593e-06,-0.000321624543815076,1.4007240514969e-06,3.82618627643544e-05,1.74793264103135e-06,-8.24563115154672e-06,7.09190213335043e-11,-8.21031023823981,1.01447588688965e-05,1.52135030414691e-05,-8.35616308050659e-06
-0.000129830518928827,2.39813514274793e-06,-0.000323749554340615,1.41376125632173e-06,3.81883674512683e-05,1.72783639984224e-06,-8.24563116712324e-06,7.1379500594426e-11,-8.21029543227262,1.01517949080861e-05,1.54046265672154e-05,-8.34746993348057e-06
-0.000132991901279754,2.62577583773306e-06,-0.000325895174552576,1.42589405191869e-06,3.81204591675769e-05,1.70824862170324e-06,-8.24563118232198e-06,7.18394799785087e-11,-8.21028045108151,1.01588938759431e-05,1.55953966228338e-05,-8.33887599134823e-06
-0.000136183245029305,2.87075037709301e-06,-0.000328056492761172,1.43709531606088e-06,3.80580474657939e-05,1.68919070954413e-06,-8.24563119713514e-06,7.229895941516e-11,-8.21026529486841,1.01660511818365e-05,1.5785840920389e-05,-8.33037865745356e-06
-0.000139404723343941,3.13251303204727e-06,-0.000330228752839644,1.44733990356623e-06,3.80010345346222e-05,1.67068310545574e-06,-8.24563121155491e-06,7.27579388503722e-11,-8.21024996383574,1.01732621044497e-05,1.59759867011031e-05,-8.32197523052533e-06
-0.000142656503477923,3.41050111390159e-06,-0.000332407357718977,1.45660467244908e-06,3.79493156785394e-05,1.65274527518925e-06,-8.2456312255735e-06,7.32164182377812e-11,-8.21023445818603,1.01805218017327e-05,1.61658606997366e-05,-8.31366290951843e-06
-0.000145938746632015,3.70413592772957e-06,-0.0003345878720928,1.46486851603496e-06,3.79027797697863e-05,1.63539569512686e-06,-8.24563123918313e-06,7.3674397548007e-11,-8.21021877812162,1.01878253210175e-05,1.63554891112997e-05,-8.30543879853218e-06
-0.000149251607843096,4.01282374067253e-06,-0.000336766025215475,1.47211239737209e-06,3.78613097129916e-05,1.61865183703888e-06,-8.24563125237604e-06,7.41318767638196e-11,-8.21020292384426,1.01951676092516e-05,1.65448975600482e-05,-8.29729991179239e-06
-0.000152595235879525,4.33595675781821e-06,-0.000338937712700268,1.47831935216149e-06,3.7824782896932e-05,1.60253016158633e-06,-8.24563126514447e-06,7.45888558704005e-11,-8.21018689555481,1.02025435233837e-05,1.6734111070791e-05,-8.28924317869716e-06
-0.00015596977316588,4.67291410761409e-06,-0.000341098998481427,1.48347451568568e-06,3.77930716410296e-05,1.58704610231317e-06,-8.24563127748069e-06,7.50453348731494e-11,-8.21017069345295,1.02099478407855e-05,1.69231540424146e-05,-8.28126544891242e-06
-0.000159375355709812,5.0230628327074e-06,-0.000343246115893002,1.48756513873568e-06,3.77660436313942e-05,1.57221406201303e-06,-8.24563128937697e-06,7.55013137874009e-11,-8.21015431773686,1.02173752697865e-05,1.71120502236398e-05,-8.27336349751472e-06
-0.000162812113041213,5.38575888783875e-06,-0.000345375468679444,1.4905805758503e-06,3.77435623555905e-05,1.55804740036543e-06,-8.24563130082559e-06,7.59567926325024e-11,-8.21013776860296,1.02248204602397e-05,1.73008226909418e-05,-8.26553403017916e-06
-0.000166280168192461,5.76034814288979e-06,-0.00034748363163401,1.49251231588126e-06,3.77254875272081e-05,1.54455843513954e-06,-8.24563131181888e-06,7.64117714395237e-11,-8.21012104624563,1.02322780140972e-05,1.74894938286308e-05,-8.25777368839284e-06
-0.000169779637654296,6.1461673880991e-06,-0.000349567350583262,1.49335395089909e-06,3.77116754993389e-05,1.53175843032144e-06,-8.24563132234913e-06,7.68662502540529e-11,-8.21010415085696,1.02397424960109e-05,1.76780853110028e-05,-8.25007905469781e-06
-0.000173310631381149,6.54254533742713e-06,-0.000351623542536515,1.4931011875357e-06,3.77019796676195e-05,1.51965759699191e-06,-8.2456313324087e-06,7.73202291248058e-11,-8.21008708262652,1.02472084438916e-05,1.78666180865666e-05,-8.24244665795593e-06
-0.000176873252777881,6.94880363462142e-06,-0.000353649294976938,1.49175183576331e-06,3.76962508688587e-05,1.50826509064985e-06,-8.24563134198992e-06,7.77737081058647e-11,-8.21006984174113,1.02546703794568e-05,1.80551123642411e-05,-8.23487297861698e-06
-0.000180467598722677,7.3642578658805e-06,-0.000355641865183557,1.48930578806268e-06,3.76943377709265e-05,1.49758900905285e-06,-8.24563135108517e-06,7.82266872679115e-11,-8.21005242838467,1.0262122818683e-05,1.82435876015556e-05,-8.22735445400704e-06
-0.000184093759593842,7.78821855527403e-06,-0.000357598679220333,1.48576501220544e-06,3.76960872382499e-05,1.48763639868819e-06,-8.24563135968681e-06,7.86791666860008e-11,-8.21003484273785,1.02695602822008e-05,1.84320624947134e-05,-8.21988748360859e-06
-0.000187751819308075,8.21999216783212e-06,-0.000359517330423854,1.48113351566921e-06,3.7701344709859e-05,1.47841324745163e-06,-8.24563136778724e-06,7.91311464363289e-11,-8.21001708497806,1.02769773055891e-05,1.86205549705304e-05,-8.21246843432522e-06
-0.000191441855364837,8.6588821029156e-06,-0.000361395577840497,1.47541733047861e-06,3.77099545415098e-05,1.46992449735649e-06,-8.24563137537887e-06,7.95826266112698e-11,-8.20999915527921,1.02843684495452e-05,1.88090821801598e-05,-8.2050936457497e-06
-0.000195163938913661,9.10418968534448e-06,-0.000363231344396853,1.46862447664558e-06,3.77217603575054e-05,1.46217404222628e-06,-8.24563138245413e-06,8.00336073016833e-11,-8.20998105381154,1.02917283099162e-05,1.89976604945716e-05,-8.197759435397e-06
-0.000198918134813248,9.55521514104068e-06,-0.000365022714625098,1.46076493982859e-06,3.77366053744064e-05,1.4551647401206e-06,-8.24563138900545e-06,8.04840886067668e-11,-8.20996278074149,1.02990515275658e-05,1.91863055016954e-05,-8.19046210391855e-06
-0.000202704501718936,1.00112585764798e-05,-0.000366767932352283,1.45185062122887e-06,3.77543327279456e-05,1.44889841355727e-06,-8.24563139502529e-06,8.09340706343626e-11,-8.20994433623162,1.03063327980934e-05,1.93750320052193e-05,-8.18319794027782e-06
-0.000206523092174103,1.04716209349753e-05,-0.00036846539807626,1.44189530825538e-06,3.77747857746543e-05,1.44337586391401e-06,-8.24563140050611e-06,8.13835534917248e-11,-8.20992572044043,1.03135668813482e-05,1.95638540249321e-05,-8.17596322689365e-06
-0.000210373952693239,1.09356049521276e-05,-0.000370113666324468,1.43091462947858e-06,3.7797808387221e-05,1.43859687763399e-06,-8.24563140544041e-06,8.18325372945633e-11,-8.2099069335223,1.03207486107344e-05,1.97527847985883e-05,-8.16875424473119e-06
-0.000214257123878654,1.14025160930385e-05,-0.000371711442363144,1.4189260084553e-06,3.78232452458913e-05,1.43456024103781e-06,-8.24563140982067e-06,8.22810221572802e-11,-8.20988797562737,1.03278729023065e-05,1.99418367851995e-05,-8.16156727834162e-06
-0.000218172640526036,1.18716634762686e-05,-0.000373257579203423,1.40594861254512e-06,3.78509421012076e-05,1.43126374620078e-06,-8.24563141363941e-06,8.2729008206127e-11,-8.2098688469015,1.03349347636185e-05,2.01310216697499e-05,-8.15439862084951e-06
-0.000222120531748588,1.2342360791111e-05,-0.000374751074318766,1.39200330713447e-06,3.78807460365161e-05,1.42870421033713e-06,-8.24563141688917e-06,8.31764955642887e-11,-8.20984954748619,1.03419293023293e-05,2.03203503691965e-05,-8.1472445788707e-06
-0.000226100821098786,1.28139271869674e-05,-0.000376191065952621,1.37711259620861e-06,3.79125057117671e-05,1.42687748601685e-06,-8.24563141956248e-06,8.36234843552584e-11,-8.20983007751848,1.03488517345451e-05,2.05098330397668e-05,-8.14010147736627e-06
-0.000230113526703227,1.3285688159285e-05,-0.000377576829692131,1.36130057348492e-06,3.7946071597554e-05,1.42577848030956e-06,-8.2456314216519e-06,8.40699747106014e-11,-8.209810437131,1.03556973928984e-05,2.06994790854235e-05,-8.13296566441726e-06
-0.000234158661389872,1.3756976404464e-05,-0.000378907774517611,1.3445928501872e-06,3.79812962059283e-05,1.42540116858625e-06,-8.24563142315e-06,8.45159667635651e-11,-8.20979062645185,1.03624617343057e-05,2.08892971674876e-05,-8.1258335159205e-06
-0.000238236232845988,1.42271326672998e-05,-0.000380183439023155,1.32701651434149e-06,3.80180342868311e-05,1.42573861129754e-06,-8.24563142404936e-06,8.49614606470881e-11,-8.20977064560462,1.03691403474508e-05,2.10792952153584e-05,-8.11870144019895e-06
-0.000242346243748373,1.46955065666694e-05,-0.000381403487451615,1.30860004581349e-06,3.80561430307606e-05,1.42678297642683e-06,-8.24563142434259e-06,8.54064564962086e-11,-8.20975049470836,1.03757289599728e-05,2.12694804382187e-05,-8.11156588252624e-06
-0.000246488691929538,1.5161457390416e-05,-0.000382567705530822,1.28937326947463e-06,3.80954822567573e-05,1.42852555684403e-06,-8.24563142402229e-06,8.58509544456098e-11,-8.20973017387761,1.0382223445308e-05,2.14598593376864e-05,-8.10442332954742e-06
-0.000250663570518353,1.56243548855785e-05,-0.000383675996298116,1.26936727925372e-06,3.81359145836625e-05,1.43095678988416e-06,-8.24563142308109e-06,8.62949546269409e-11,-8.20970968322237,1.03886198292015e-05,2.16504377214076e-05,-8.09727031360006e-06
-0.000254870868104881,1.60835800171357e-05,-0.000384728375999904,1.24861437098357e-06,3.81773055832715e-05,1.43406628089845e-06,-8.24563142151163e-06,8.67384571751933e-11,-8.20968902284812,1.03949142959179e-05,2.18412207174532e-05,-8.09010341693509e-06
-0.000259110568898814,1.653852569847e-05,-0.000385724969633266,1.22714797312707e-06,3.82195239419228e-05,1.43784282506368e-06,-8.24563141930654e-06,8.71814622255915e-11,-8.20966819285586,1.04011031940541e-05,2.20322127894847e-05,-8.08291927583176e-06
-0.000263382652896679,1.69885975114653e-05,-0.000386666006772819,1.20500258718354e-06,3.82624415941119e-05,1.44227442836486e-06,-8.24563141645851e-06,8.7623969910281e-11,-8.20964719334215,1.04071830420682e-05,2.22234177526526e-05,-8.07571458457964e-06
-0.000267687096038727,1.74332143917069e-05,-0.000387551816924308,1.18221369093048e-06,3.83059338404671e-05,1.44734833573991e-06,-8.2456314129602e-06,8.80659803640865e-11,-8.20962602439913,1.04131505333948e-05,2.24148387901507e-05,-8.06848609936405e-06
